userID	name	rating
1116	Wiz Khalifa	14
1116	Drake	25
1116	Trey Songz	34
1116	The-Dream	21
1116	Ginuwine	21
1116	Electrik Red	21
1116	Ryan Leslie	15
1116	Lloyd	26
1116	Rick Ross	13
1116	Raheem DeVaughn	23
1116	Plies	17
1116	Mario	17
1116	Anthony Hamilton	15
1116	Joe	19
1116	Jagged Edge	14
1116	Donell Jones	16
1116	Jodeci	16
1116	Tyrese	15
1116	Marques Houston	29
1116	Brian McKnight	20
1116	Mint Condition	17
1116	Jaheim	18
1116	Carl Thomas	14
1116	Jamie Foxx	24
1116	Rahsaan Patterson	13
1116	Gucci Mane	18
1116	Beenie Man	13
1116	Vybz Kartel	16
1116	Mr. Vegas	25
1116	Busy Signal	16
1116	Ledisi	18
1116	Tony Matterhorn	17
1116	Xscape	16
1116	Chrisette Michele	15
1116	T.O.K.	14
1116	Aidonia	14
1116	Kindred the Family Soul	13
1118	Depeche Mode	673
1118	Portishead	449
1118	Radiohead	1022
1118	Placebo	575
1118	Muse	11403
1118	System of a Down	486
1118	Red Hot Chili Peppers	683
1118	Queens of the Stone Age	333
1118	The Killers	410
1118	Nine Inch Nails	397
1118	Massive Attack	426
1118	Linkin Park	515
1118	Yeah Yeah Yeahs	557
1118	Noize MC	1079
1118	Limp Bizkit	459
1118	Paramore	315
1118	Bullet for My Valentine	793
1118	In Flames	1238
1118	Korn	561
1118	Психея	2776
1118	#####	404
1118	Enter Shikari	696
1118	Bring Me The Horizon	408
1118	All That Remains	296
1118	Caliban	880
1118	Killswitch Engage	367
1118	Children of Bodom	1149
1118	Franz Ferdinand	307
1118	Heaven Shall Burn	298
1118	Audioslave	660
1118	Оригами	421
1118	Rage Against the Machine	386
1118	2H Company	633
1118	The Fall of Troy	318
1118	Protest The Hero	454
1118	Кровосток	595
1118	Electric Dragon	741
1118	Sakura	715
1118	Machinae Supremacy	611
1118	Maybeshewill	349
1118	Morphine	461
1118	Stigmata	411
1118	Мои Ракеты Вверх	1163
1118	7раса	1290
1118	Адаптация Пчёл	294
1118	П.Т.В.П.	912
1118	Modwheelmood	422
1118	Кирпичи	378
1118	трэш-шапито КАЧ	524
1118	НОМ	390
1119	The Cranberries	10
1119	James Blunt	24
1119	CAKE	15
1119	Red Hot Chili Peppers	13
1119	Green Day	34
1119	Lily Allen	23
1119	Taylor Swift	64
1119	Paramore	287
1119	Flyleaf	114
1119	Pixie Lott	13
1119	John Mayer	14
1119	Owl City	49
1119	Era	7
1119	Avatar	40
1119	B.o.B	8
1119	The Mamas & The Papas	7
1119	Soundtrack	15
1119	Şebnem Ferah	69
1119	Teoman	27
1119	Aloha From Hell	15
1119	VersaEmerge	80
1119	Manga	12
1119	Jace Everett	11
1119	Regina Spektor	12
1119	New Years Day	68
1119	Fireflight	56
1119	James Horner	16
1119	Guillemots	7
1119	Plan B	10
1119	Fake Number	7
1119	The Dø	41
1119	The Crowns	10
1119	Emre Aydın	77
1119	Sansar	60
1119	Slumdog Millionaire	43
1119	Pit10	37
1119	Şanışer	32
1119	Pit10 & Müslüm Gürses	24
1119	Ceza	17
1119	6.Cadde	17
1119	Şehinşah	12
1119	Sansar feat. Pit10	11
1119	Şanışer feat. Atakan	11
1119	Beta	10
1119	Rahdan & Sansar	9
1119	Soundtrack (GLA)	9
1119	Sibel Alaş	8
1119	Çilekeş	8
1119	Şanışer & Bela	8
1119	Fuat	7
1120	Kylie Minogue	230
1120	Madonna	161
1120	Lady Gaga	53
1120	Michael Jackson	31
1120	Mariah Carey	83
1120	Brandy	33
1120	Janet Jackson	1843
1120	Rihanna	891
1120	Britney Spears	593
1120	Christina Aguilera	103
1120	Ashlee Simpson	48
1120	Beyoncé	259
1120	Sugababes	44
1120	Jennifer Lopez	179
1120	P!nk	34
1120	Black Eyed Peas	68
1120	Danity Kane	41
1120	Nelly Furtado	28
1120	Natasha Bedingfield	48
1120	Ciara	91
1120	Alanis Morissette	56
1120	Hilary Duff	53
1120	Fergie	32
1120	Kanye West	46
1120	Kelly Rowland	42
1120	The Pussycat Dolls	44
1120	The Strokes	28
1120	Backstreet Boys	32
1120	Jessica Simpson	46
1120	Kelis	43
1120	Lindsay Lohan	61
1120	Gwen Stefani	43
1120	Sophie Ellis-Bextor	180
1120	Shakira	46
1120	Dannii Minogue	27
1120	Dragonette	147
1120	Girls Aloud	171
1120	Rachel Stevens	26
1120	Destiny's Child	62
1120	t.A.T.u.	38
1120	Calvin Harris	74
1120	Michelle Williams	37
1120	M.I.A.	100
1120	BoA	52
1120	Aaliyah	28
1120	Spice Girls	92
1120	Wanessa	26
1120	Annie	29
1120	Amerie	27
1120	TLC	26
1121	Evanescence	3
1121	Demi Lovato	15
1121	Shpongle	20
1121	Afro Celt Sound System	3
1121	譚盾	5
1121	Fahd Al Kandari	437
1121	Saud Al-Shuraim	260
1121	Göksel Baktagir	244
1121	Mohammed Ibraheem al Luhaydan	180
1121	Sa'ad Al-Gamidi	170
1121	Yansımalar	115
1121	Ahmad Saud	90
1121	Kani Karaca	79
1121	Bezmârâ	66
1121	Sheikh Mishary Rashed Alafasy	41
1121	Hasan Cihat Örter	31
1121	Abdülkadir Şehitoğlu	31
1121	Ihsan Özgen	26
1121	Fatih Çollak	24
1121	Aylin Şengün Taşçı	18
1121	Mehmet Emin Ay	16
1121	Abdelbasset Mohamed Abdessamad	16
1121	Uğur Işılak	11
1121	Shaik Abu Baker Al-Shatiri	10
1121	Qari Syed Sadaqat Ali	9
1121	Sagopa Kajmer	8
1121	Yahya Hawwa	8
1121	Mahmut Durgun	8
1121	Muhammed Celalettin Yüksel	8
1121	Tweek	7
1121	Ercan Irmak	7
1121	Hideo Osaka Ensemble	7
1121	Trance Istanbul Project - DJ. Kambo	7
1121	Hasan Hüseyin Varol	7
1121	Ismail Bülbül	6
1121	Mohammad Saleh Alem Shah	6
1121	EBT	5
1121	Nanae Yoshimura	5
1121	Traditional music from  Japan	5
1121	Umekichi	5
1121	Taikoza	5
1121	Emin Isak	5
1121	Smadj, Orhan Osman & Savaş Zurnacı	5
1121	Brent Lewis	4
1121	GOCOO	4
1121	Kyoto Imperial Court Music Orchestra	4
1121	Tokyo Gakuso	4
1121	Master Musicians Of The Ikuta School	4
1121	Kifu Mitsuhashi	4
1121	Cheikh Abdulbasset Abdussamad	4
1122	Lady Gaga	33
1122	Rihanna	39
1122	Britney Spears	16
1122	Katy Perry	52
1122	Ciara	10
1122	Hilary Duff	11
1122	Jonas Brothers	9
1122	Cobra Starship	28
1122	Ashley Tisdale	10
1122	Avril Lavigne	27
1122	Taylor Swift	1449
1122	Justin Bieber	100
1122	Miley Cyrus	102
1122	3OH!3	27
1122	Ke$ha	155
1122	Paramore	44
1122	Lil' Wayne	24
1122	Pixie Lott	35
1122	Taio Cruz	10
1122	Ellie Goulding	22
1122	Glee Cast	29
1122	The Veronicas	12
1122	Demi Lovato	82
1122	John Mayer	12
1122	Selena Gomez & the Scene	68
1122	All Time Low	24
1122	Owl City	50
1122	Esmée Denters	37
1122	The Pretty Reckless	305
1122	Bring Me The Horizon	11
1122	Hannah Montana	65
1122	Nicki Minaj	55
1122	Bruno Mars	18
1122	Boys Like Girls	54
1122	The Fray	12
1122	Basshunter	9
1122	Gym Class Heroes	10
1122	Drake	18
1122	Jason Derülo	36
1122	Charlotte Sometimes	137
1122	Kid Sister	9
1122	Soulja Boy	10
1122	Kimya Dawson	20
1122	Taylor Swift & Def Leppard	18
1122	New Boyz	40
1122	Shea Fisher	17
1122	Francesqa	15
1122	Lauren Pritchard	13
1122	Antsy Pants	12
1122	Wheatus	11
1123	Death Cab for Cutie	222
1123	Modest Mouse	1099
1123	blink-182	217
1123	The Smiths	275
1123	Animal Collective	420
1123	Explosions in the Sky	208
1123	The Beach Boys	386
1123	Sonic Youth	1107
1123	Joanna Newsom	217
1123	Maps & Atlases	480
1123	The Microphones	283
1123	Braid	716
1123	Built to Spill	370
1123	My Bloody Valentine	217
1123	Minus the Bear	800
1123	toe	206
1123	Mount Eerie	469
1123	Dinosaur Jr.	579
1123	Yo La Tengo	392
1123	Don Caballero	471
1123	Saves the Day	258
1123	Owen	1777
1123	Polvo	205
1123	Footnotes	374
1123	American Football	399
1123	The Promise Ring	443
1123	Sleater-Kinney	395
1123	The Replacements	702
1123	Minutemen	800
1123	P.S. Eliot	636
1123	Archers of Loaf	544
1123	Lymbyc Systym	444
1123	Tiny Hawks	367
1123	Empire! Empire! (I Was A Lonely Estate)	359
1123	Teenage Cool Kids	334
1123	1994!	326
1123	Snowing	322
1123	Abe Vigoda	321
1123	Algernon Cadwallader	315
1123	Broski	314
1123	Stranger Danger	293
1123	Casiotone for the Painfully Alone	261
1123	Beat Happening	242
1123	The Love of Everything	239
1123	Faraquet	233
1123	By Surprise	232
1123	Grown Ups	231
1123	Storm the Bastille	229
1123	M Blanket	224
1123	The City on Film	219
1124	Madonna	2173
1124	Lady Gaga	5497
1124	Rihanna	2433
1124	Britney Spears	4133
1124	Christina Aguilera	833
1124	Ashlee Simpson	6558
1124	Beyoncé	1326
1124	Lily Allen	628
1124	Jennifer Lopez	557
1124	Katy Perry	667
1124	David Archuleta	792
1124	Nelly Furtado	638
1124	Natasha Bedingfield	801
1124	Hilary Duff	755
1124	Ashley Tisdale	1671
1124	Avril Lavigne	780
1124	Taylor Swift	886
1124	The Pussycat Dolls	748
1124	A Fine Frenzy	3942
1124	Miley Cyrus	4550
1124	Ke$ha	936
1124	Eminem	1287
1124	Paramore	1172
1124	Within Temptation	2978
1124	Lindsay Lohan	725
1124	Pixie Lott	1317
1124	Alphabeat	800
1124	Little Boots	579
1124	Pitty	1211
1124	Adam Lambert	1167
1124	Glee Cast	2602
1124	Selena Gomez & the Scene	2789
1124	Florence + the Machine	3363
1124	Shakira	3262
1124	Belinda	1058
1124	Nightwish	1643
1124	t.A.T.u.	848
1124	Jessie J	685
1124	Kerli	2746
1124	Björk	2481
1124	Tarja	563
1124	Panic! At the Disco	964
1124	Simon Curtis	2798
1124	M.I.A.	1514
1124	Megh Stock	854
1124	Dangerous Muse	21621
1124	Cansei de Ser Sexy	533
1124	Sandy e Junior	984
1124	Chris Colfer	652
1124	U.D.R.	547
1125	Psyclon Nine	39
1125	:wumpscut:	81
1125	Feindflug	43
1125	Laibach	33
1125	And One	58
1125	Icon of Coil	48
1125	KMFDM	66
1125	Funker Vogt	58
1125	God Module	75
1125	Reaper	37
1125	The Cure	107
1125	Clan of Xymox	36
1125	Ministry	125
1125	Revolting Cocks	60
1125	Nitzer Ebb	93
1125	Ayria	58
1125	Siouxsie and the Banshees	122
1125	Skinny Puppy	166
1125	Front Line Assembly	83
1125	Rotersand	43
1125	VNV Nation	34
1125	Blutengel	39
1125	Eisbrecher	39
1125	Gary Numan	103
1125	Cabaret Voltaire	51
1125	Enduser	40
1125	The Flashbulb	36
1125	Duran Duran Duran	42
1125	Knifehandchop	52
1125	Deathstars	33
1125	Front 242	98
1125	Clock DVA	38
1125	Unter Null	34
1125	Project Pitchfork	42
1125	Leæther Strip	52
1125	Zombie Girl	65
1125	Hanzel und Gretyl	48
1125	Download	50
1125	Crimson Ivy	145
1125	cEvin Key	105
1125	Hilt	78
1125	Psy'Aviah	65
1125	ohGr	60
1125	Cyberaktif	56
1125	dev/null	52
1125	Doubting Thomas	45
1125	Loli Ripe	42
1125	Rx	41
1125	Venetian Snares & Speedranch	39
1125	Lard	33
1126	My Chemical Romance	112
1126	Red Hot Chili Peppers	74
1126	Green Day	79
1126	Mariah Carey	66
1126	Jason Mraz	65
1126	blink-182	117
1126	Limp Bizkit	94
1126	Paramore	86
1126	Bullet for My Valentine	186
1126	HIM	81
1126	Good Charlotte	82
1126	Pearl Jam	59
1126	AC/DC	80
1126	Metallica	62
1126	The White Stripes	71
1126	Rise Against	227
1126	Ignite	100
1126	Millencolin	91
1126	The Clash	57
1126	Iron Maiden	219
1126	Children of Bodom	80
1126	Nightwish	80
1126	New Found Glory	102
1126	Elvis Presley	127
1126	Sonata Arctica	99
1126	The Offspring	135
1126	Rancid	64
1126	Avenged Sevenfold	454
1126	KISS	153
1126	Wednesday 13	73
1126	Apulanta	119
1126	Pennywise	95
1126	CPM 22	59
1126	seis35	598
1126	Tara Perdida	266
1126	Fernando Rocha	247
1126	Rouxinol Faduncho	151
1126	Trinta e Um	126
1126	4Taste	126
1126	Jaimão	118
1126	Joyce & Ridge	115
1126	Mata-Ratos	108
1126	Sk6	92
1126	Ukurralle	86
1126	Ray William Johnson	75
1126	TwentyInchBurial	71
1126	Barafunda Total	69
1126	Devil In Me	68
1126	Fonzie	61
1126	ForGodsFake	60
1128	Lady Gaga	1681
1128	Muse	157
1128	Death Cab for Cutie	67
1128	The Killers	71
1128	Rihanna	1031
1128	Britney Spears	9502
1128	Kelly Clarkson	235
1128	Christina Aguilera	816
1128	Ashlee Simpson	354
1128	Lily Allen	1871
1128	Katy Perry	971
1128	P!nk	2462
1128	Kate Voegele	410
1128	Avril Lavigne	2595
1128	Taylor Swift	1407
1128	The All-American Rejects	114
1128	Miley Cyrus	160
1128	Ke$ha	407
1128	30 Seconds to Mars	1085
1128	Paramore	4692
1128	Gwen Stefani	383
1128	No Doubt	336
1128	Good Charlotte	634
1128	The Ting Tings	76
1128	The Veronicas	864
1128	Lights	142
1128	Hey Monday	151
1128	The Pretty Reckless	3803
1128	Tegan and Sara	183
1128	The Donnas	233
1128	Pink	843
1128	Hayley Williams	108
1128	Snow Patrol	62
1128	B.o.B	103
1128	Skye Sweetnam	322
1128	Lykke Li	89
1128	Leighton Meester	373
1128	Sahara Hotnights	74
1128	Aloha From Hell	122
1128	Automatic Loveletter	91
1128	New Years Day	710
1128	Plastiscines	61
1128	Marion Raven	126
1128	Dakota Fanning and Kristen Stewart	162
1128	Buffy the Vampire Slayer	304
1128	The Sounds	565
1128	Semi Precious Weapons	198
1128	Megan McCauley	130
1128	Amanda Jenssen	3598
1128	Bethany Joy Lenz	64
1130	Air	289
1130	Coldplay	96
1130	Moby	86
1130	Depeche Mode	132
1130	Portishead	120
1130	Lady Gaga	64
1130	Radiohead	62
1130	Placebo	876
1130	Keane	77
1130	Muse	212
1130	Bloc Party	73
1130	Interpol	95
1130	Kings of Leon	252
1130	The Killers	131
1130	Nirvana	83
1130	Massive Attack	65
1130	Evanescence	120
1130	Bat for Lashes	101
1130	The Smiths	54
1130	Kate Nash	102
1130	Joy Division	204
1130	She Wants Revenge	209
1130	30 Seconds to Mars	251
1130	Paramore	302
1130	Sia	53
1130	The xx	205
1130	ATB	67
1130	Kasabian	56
1130	IAMX	269
1130	Siouxsie and the Banshees	73
1130	Franz Ferdinand	56
1130	A Perfect Circle	57
1130	White Lies	98
1130	The Chemical Brothers	74
1130	Cat Power	167
1130	Amy Macdonald	114
1130	Metric	111
1130	Indochine	87
1130	Chevelle	94
1130	Mazzy Star	163
1130	Margot & the Nuclear So and So's	106
1130	Juliette and The Licks	91
1130	Phantogram	64
1130	Uh Huh Her	76
1130	Lunic	1253
1130	Shannon Wright	176
1130	Daisybox	95
1130	Sono	73
1130	Lily Holbrook	71
1130	Hypernova	57
1131	Lady Gaga	139
1131	Enrique Iglesias	53
1131	Rihanna	71
1131	Britney Spears	130
1131	Kelly Clarkson	129
1131	Christina Aguilera	145
1131	Beyoncé	38
1131	Katy Perry	133
1131	Black Eyed Peas	52
1131	Hilary Duff	85
1131	Fergie	105
1131	Jonas Brothers	107
1131	Cobra Starship	45
1131	Avril Lavigne	270
1131	Backstreet Boys	30
1131	Jesse McCartney	40
1131	Justin Bieber	86
1131	Miley Cyrus	258
1131	3OH!3	162
1131	Paramore	51
1131	Lindsay Lohan	30
1131	RBD	48
1131	Glee Cast	87
1131	Demi Lovato	810
1131	Selena Gomez & the Scene	108
1131	Shakira	102
1131	Paulina Rubio	40
1131	Belinda	225
1131	Gloria Trevi	38
1131	Emily Osment	44
1131	Vanessa Hudgens	56
1131	Camp Rock	34
1131	Lady Antebellum	52
1131	Selena Gomez	289
1131	Ricky Martin	36
1131	The Cheetah Girls	79
1131	Drake Bell	31
1131	Sharpay & Ryan	33
1131	Troy & Gabriella	46
1131	Demi Lovato & Joe Jonas	49
1131	Yuridia	247
1131	Ha-Ash	133
1131	Phineas & Ferb	71
1131	Ximena Sariñana	64
1131	Brenda Asnicar	60
1131	Matthew "Mdot" Finley & Meaghan Martin	54
1131	Cast Of HSM	50
1131	Jolette	38
1131	Laura Esquivel	30
1131	Chenoa	28
1132	Kylie Minogue	1384
1132	Coldplay	502
1132	Madonna	10698
1132	Lady Gaga	17827
1132	Michael Jackson	325
1132	Mariah Carey	618
1132	Rihanna	3532
1132	Britney Spears	19348
1132	Kelly Clarkson	2975
1132	Christina Aguilera	5321
1132	Ashlee Simpson	988
1132	Leona Lewis	658
1132	Beyoncé	3520
1132	Lily Allen	522
1132	Katy Perry	2017
1132	P!nk	2533
1132	Black Eyed Peas	344
1132	Natasha Bedingfield	498
1132	Alanis Morissette	1266
1132	Hilary Duff	373
1132	Fergie	399
1132	Cobra Starship	371
1132	Ashley Tisdale	2495
1132	Avril Lavigne	5306
1132	Colbie Caillat	969
1132	Taylor Swift	743
1132	The Pussycat Dolls	976
1132	Evanescence	358
1132	Kate Nash	367
1132	Miley Cyrus	1352
1132	3OH!3	1124
1132	Ke$ha	423
1132	3 Doors Down	610
1132	Paramore	1939
1132	Pixie Lott	508
1132	Maroon 5	583
1132	Glee Cast	1911
1132	The Veronicas	461
1132	Florence + the Machine	334
1132	Shakira	1619
1132	Amy Winehouse	467
1132	Vanessa Hudgens	960
1132	Nickelback	287
1132	Bruno Mars	308
1132	Boys Like Girls	362
1132	McFly	366
1132	Kristinia DeBarge	263
1132	Kris Allen	348
1132	Mat Kearney	295
1132	Daughtry	606
1133	Marilyn Manson	232
1133	Air	284
1133	Daft Punk	392
1133	Moby	132
1133	Portishead	124
1133	Gorillaz	1456
1133	Lady Gaga	219
1133	Radiohead	551
1133	Pink Floyd	382
1133	Placebo	171
1133	Muse	219
1133	System of a Down	396
1133	Arctic Monkeys	632
1133	Bob Dylan	139
1133	Travis	202
1133	Interpol	225
1133	Queens of the Stone Age	283
1133	The Beatles	650
1133	Nine Inch Nails	68
1133	Adriana Calcanhotto	116
1133	Beyoncé	306
1133	Lily Allen	134
1133	Sigur Rós	153
1133	The Strokes	3111
1133	Klaxons	85
1133	Los Hermanos	880
1133	Manu Chao	559
1133	David Bowie	542
1133	Belle and Sebastian	549
1133	Shakira	71
1133	Johnny Cash	748
1133	Amy Winehouse	106
1133	Kasabian	69
1133	Franz Ferdinand	183
1133	Björk	254
1133	Justice	837
1133	Sonic Youth	233
1133	Charlie Brown Jr.	143
1133	Chico Buarque	934
1133	Caetano Veloso	79
1133	Little Joy	110
1133	Gnarls Barkley	70
1133	KISS	67
1133	We Are Scientists	114
1133	Vanguart	156
1133	Astrix	157
1133	Vanessa da Mata	71
1133	Marcelo D2	173
1133	Bob Dylan and The Band	70
1133	Pitty [Des]Concerto Ao Vivo	92
1134	Coldplay	33
1134	Portishead	2
1134	Radiohead	3
1134	Jamiroquai	5
1134	Muse	4
1134	OneRepublic	5
1134	Nirvana	2
1134	Bryan Adams	2
1134	Katy Perry	20
1134	Nelly Furtado	3
1134	Jonas Brothers	9
1134	Avril Lavigne	8
1134	Metro Station	12
1134	Simple Plan	2
1134	Papa Roach	4
1134	Paramore	3
1134	P.O.D.	5
1134	Oasis	4
1134	Sam Cooke	5
1134	Nickelback	5
1134	Jack's Mannequin	6
1134	Ryan Adams	4
1134	Metric	5
1134	Norah Jones	6
1134	Josh Groban	3
1134	Lenny Kravitz	2
1134	Relient K	7
1134	Ryan Cabrera	4
1134	Phantom Planet	4
1134	Sarah McLachlan	4
1134	Michelle Branch	6
1134	Daughtry	3
1134	Daniel Powter	3
1134	Our Lady Peace	22
1134	Paul Oakenfold	17
1134	The Rocket Summer	52
1134	Ryan Leslie	7
1134	Thriving Ivory	16
1134	Matthew Good	11
1134	The Midway State	30
1134	Empires	27
1134	Sam Roberts	9
1134	Daniel Ghattas	9
1134	The Last Goodnight	7
1134	Tunisiano	6
1134	Brian Melo	6
1134	The Philosopher Kings	4
1134	Raine Maida	3
1134	Matt Mays & El Torpedo	3
1134	Butch Walker	2
1135	Kylie Minogue	1007
1135	Madonna	1041
1135	Lady Gaga	114672
1135	Michael Jackson	43
1135	Red Hot Chili Peppers	37
1135	Céline Dion	383
1135	Rihanna	1879
1135	Britney Spears	1048
1135	Christina Aguilera	2560
1135	Ashlee Simpson	305
1135	Beyoncé	1274
1135	Sugababes	15
1135	Lily Allen	26
1135	Jennifer Lopez	60
1135	Katy Perry	1073
1135	P!nk	47
1135	Black Eyed Peas	30
1135	Nelly Furtado	30
1135	Ashley Tisdale	46
1135	Avril Lavigne	46
1135	Cher	165
1135	Taylor Swift	29
1135	Miley Cyrus	238
1135	3OH!3	61
1135	Ke$ha	1296
1135	nevershoutnever!	401
1135	Paramore	18
1135	Jeffree Star	230
1135	Gwen Stefani	1079
1135	Pitty	32
1135	Adam Lambert	2004
1135	RBD	30
1135	Glee Cast	101
1135	Florence + the Machine	222
1135	Shakira	16
1135	Anahí	189
1135	Cyndi Lauper	1075
1135	Amy Winehouse	133
1135	Jessie J	241
1135	Kerli	120
1135	Nicki Minaj	31
1135	Fresno	129
1135	Panic! At the Disco	16
1135	Willow Smith	23
1135	A Skylit Drive	39
1135	Wanessa	28
1135	Drake Bell	75
1135	Brooke Hogan	19
1135	Beeshop	15
1135	Tom Felton	351
1136	Kylie Minogue	180
1136	Daft Punk	137
1136	Lady Gaga	878
1136	Rihanna	234
1136	Britney Spears	972
1136	Christina Aguilera	258
1136	Ashlee Simpson	117
1136	Katy Perry	359
1136	Black Eyed Peas	128
1136	Hilary Duff	192
1136	The Saturdays	447
1136	Cobra Starship	234
1136	Avril Lavigne	126
1136	Taylor Swift	865
1136	Cheryl Cole	133
1136	Kate Nash	1607
1136	Miley Cyrus	277
1136	3OH!3	802
1136	Ke$ha	3092
1136	Jeffree Star	425
1136	La Roux	152
1136	Sophie Ellis-Bextor	245
1136	Belle and Sebastian	106
1136	Glee Cast	355
1136	Selena Gomez & the Scene	263
1136	Florence + the Machine	268
1136	Marina & the Diamonds	775
1136	Owl City	216
1136	The Pretty Reckless	183
1136	Bring Me The Horizon	95
1136	Girls Aloud	230
1136	Yelle	138
1136	Kerli	121
1136	Nicki Minaj	532
1136	Alexz Johnson	333
1136	Matt & Kim	226
1136	Nadia Oh	108
1136	M.I.A.	1504
1136	Jessie James	137
1136	Robyn	465
1136	Lolene	658
1136	Pete Yorn & Scarlett Johansson	378
1136	Sky Ferreira	840
1136	Natalia Kills	725
1136	Sleigh Bells	160
1136	Uffie	252
1136	Gaiola Das Popozudas	138
1136	Colette Carr	334
1136	Parralox	103
1136	Elin Lanto	127
1137	Kylie Minogue	237
1137	Madonna	452
1137	Dido	134
1137	Robbie Williams	115
1137	Jamiroquai	79
1137	Toni Braxton	91
1137	Mariah Carey	264
1137	Céline Dion	234
1137	Janet Jackson	94
1137	Rihanna	226
1137	Britney Spears	317
1137	Kelly Clarkson	70
1137	Christina Aguilera	203
1137	Beyoncé	122
1137	Jennifer Lopez	170
1137	Black Eyed Peas	118
1137	Nelly Furtado	104
1137	Alanis Morissette	193
1137	The Pussycat Dolls	125
1137	Shania Twain	108
1137	Savage Garden	77
1137	Gwen Stefani	97
1137	Paul van Dyk	92
1137	Sophie Ellis-Bextor	68
1137	Laura Pausini	89
1137	Shakira	141
1137	ATB	204
1137	Paulina Rubio	121
1137	Nickelback	96
1137	Armin van Buuren	93
1137	Tiësto	141
1137	Armand van Helden	84
1137	Natalie Imbruglia	120
1137	Anastacia	121
1137	Ana Gabriel	79
1137	Mónica Naranjo	211
1137	Alejandra Guzmán	199
1137	Lenny Kravitz	126
1137	Luis Miguel	136
1137	Sean Paul	100
1137	Nek	78
1137	Chris Daughtry	78
1137	Benny Benassi	196
1137	Paul Oakenfold	129
1137	Alejandro Sanz	88
1137	La Quinta Estación	161
1137	Lasgo	80
1137	Myriam Hernández	113
1137	Sagi-Rei	95
1137	Romanticas en español	81
1138	Porcupine Tree	465
1138	Radiohead	2591
1138	Pink Floyd	2883
1138	Placebo	1041
1138	Opeth	655
1138	Beck	340
1138	Jeff Buckley	498
1138	Queens of the Stone Age	609
1138	The Beatles	542
1138	Nine Inch Nails	1070
1138	Bad Religion	271
1138	Sigur Rós	1166
1138	Anathema	3087
1138	David Bowie	539
1138	R.E.M.	226
1138	John Lennon	249
1138	Nick Cave and the Bad Seeds	331
1138	Dream Theater	229
1138	Rammstein	449
1138	Rush	1159
1138	Agalloch	410
1138	Empyrium	514
1138	Terry Reid	451
1138	David Gilmour	269
1138	Dave Matthews Band	1099
1138	Archive	245
1138	Rufus Wainwright	781
1138	Supertramp	752
1138	Antimatter	690
1138	Ulver	1337
1138	Danzig	261
1138	Agua de Annique	266
1138	The Twilight Singers	559
1138	Roger Waters	1253
1138	坂本龍一	210
1138	Mark Lanegan	1220
1138	Chet Baker	247
1138	Soulsavers	610
1138	Red House Painters	356
1138	Zé Ramalho	276
1138	The Gutter Twins	471
1138	Ken	261
1138	Blackmail	2129
1138	Sun Kil Moon	314
1138	Madrugada	906
1138	Scumbucket	530
1138	Slut	502
1138	Harmful	460
1138	iLiKETRAiNS	443
1138	Sivert Høyem	407
1139	Madonna	486
1139	Lady Gaga	872
1139	Enrique Iglesias	252
1139	Placebo	3080
1139	Rihanna	949
1139	Britney Spears	15773
1139	Christina Aguilera	1232
1139	Ashlee Simpson	491
1139	Beyoncé	378
1139	Jennifer Lopez	434
1139	Alicia Keys	261
1139	Avril Lavigne	369
1139	Taylor Swift	370
1139	The Pussycat Dolls	323
1139	宇多田ヒカル	831
1139	浜崎あゆみ	3921
1139	Linkin Park	647
1139	Backstreet Boys	355
1139	Jesse McCartney	1956
1139	Justin Bieber	2310
1139	*NSYNC	483
1139	Jessica Simpson	441
1139	RBD	491
1139	Shakira	327
1139	Belinda	590
1139	A*Teens	617
1139	t.A.T.u.	1573
1139	Fragma	253
1139	BoA	1161
1139	O-Town	456
1139	Natalia Lafourcade	1706
1139	Jeanette	371
1139	Los Rodríguez	312
1139	Chris Crocker	425
1139	Ximena Sariñana	1851
1139	Myriam Hernández	425
1139	빅뱅	4493
1139	Camilo Echeverry	2154
1139	G-Dragon (지드래곤)	1554
1139	Baby Rasta & Gringo	1288
1139	郭采洁	1167
1139	Marbelle	627
1139	동영배	577
1139	Baby Rasta	427
1139	Ximena	312
1139	A.E	312
1139	Margarita Rosa de Francisco	297
1139	승리	283
1139	Adriana Lucia	280
1139	J Balvin (El Negocio)	246
1140	Radiohead	215
1140	Beirut	160
1140	Arcade Fire	223
1140	Beck	202
1140	Spoon	203
1140	Animal Collective	362
1140	The Kinks	493
1140	The Who	229
1140	David Bowie	219
1140	Elliott Smith	332
1140	of Montreal	179
1140	The xx	143
1140	Pixies	190
1140	Hot Chip	128
1140	The Beach Boys	299
1140	Paul McCartney	190
1140	Apparat	138
1140	Madlib	423
1140	Pavement	478
1140	Deerhunter	149
1140	Beach House	282
1140	Stereolab	177
1140	Destroyer	443
1140	Dan Deacon	244
1140	Islands	266
1140	Best Coast	145
1140	Elvis Costello	178
1140	Caribou	165
1140	Panda Bear	299
1140	Ratatat	242
1140	Wilco	152
1140	Grandaddy	159
1140	Black Moth Super Rainbow	270
1140	Guided by Voices	462
1140	Robyn Hitchcock	303
1140	Blackbird Blackbird	180
1140	Frank Black	148
1140	Dungen	274
1140	White Denim	298
1140	Black Francis	127
1140	Harry Nilsson	241
1140	Big Dipper	232
1140	Spider John Koerner	186
1140	Candy Claws	175
1140	The dB's	153
1140	Stephen Malkmus and the Jicks	141
1140	Tobacco	134
